frame,center
1,138.0
2,138.0
3,138.0
4,138.0
5,140.0
6,141.0
7,140.0
8,140.0
9,144.0
10,140.0
11,140.0
12,139.0
13,143.0
14,141.0
15,141.0
16,139.0
17,141.0
18,143.0
19,138.0
20,137.0
21,138.0
22,135.0
23,135.0
24,135.0
25,134.0
26,135.0
27,135.0
28,133.0
29,135.0
30,136.0
31,136.0
32,137.0
33,138.0
34,143.0
35,145.0
36,145.0
37,146.0
38,147.0
39,145.0
40,145.0
41,146.0
42,145.0
43,145.0
44,145.0
45,145.0
46,144.0
47,145.0
48,144.0
49,143.0
50,143.0
51,144.0
52,143.0
53,143.0
54,145.0
55,146.0
56,146.0
57,145.0
58,145.0
59,146.0
60,147.0
61,146.0
62,145.0
63,145.0
64,146.0
65,146.0
66,145.0
67,144.0
68,142.0
