frame,center
1,334.0
2,334.0
3,338.0
4,340.0
5,339.0
6,336.0
7,334.0
8,341.0
9,342.0
10,345.0
11,347.0
12,352.0
13,347.0
14,349.0
15,352.0
16,347.0
17,351.0
18,350.0
19,353.0
20,347.0
21,351.0
22,348.0
23,345.0
24,345.0
25,340.0
26,346.0
27,345.0
28,351.0
29,347.0
30,346.0
31,344.0
32,346.0
33,348.0
34,347.0
35,347.0
36,350.0
37,349.0
38,349.0
39,349.0
40,348.0
41,349.0
42,350.0
43,348.0
44,347.0
45,346.0
46,349.0
47,347.0
48,349.0
49,346.0
50,346.0
51,350.0
52,348.0
53,347.0
54,350.0
55,347.0
56,346.0
57,352.0
58,352.0
59,351.0
60,348.0
61,348.0
