frame,center
1,311.0
2,311.0
3,312.0
4,310.0
5,311.0
6,311.0
7,311.0
8,313.0
9,311.0
10,310.0
11,311.0
12,313.0
13,313.0
14,313.0
15,313.0
16,312.0
17,311.0
18,311.0
19,310.0
20,310.0
21,311.0
22,311.0
23,309.0
24,311.0
25,313.0
26,315.0
27,313.0
28,303.0
29,308.0
30,315.0
31,311.0
32,307.0
33,307.0
34,310.0
35,311.0
36,309.0
37,313.0
38,315.0
39,311.0
40,312.0
41,313.0
42,311.0
43,310.0
44,309.0
45,312.0
46,311.0
47,309.0
48,310.0
49,312.0
50,311.0
51,311.0
52,311.0
53,311.0
54,310.0
55,312.0
56,314.0
57,317.0
58,316.0
59,317.0
60,320.0
61,318.0
