frame,center
1,369.0
2,370.0
3,371.0
4,369.0
5,368.0
6,369.0
7,371.0
8,367.0
9,370.0
10,366.0
11,368.0
12,369.0
13,371.0
14,359.0
15,359.0
16,362.0
17,363.0
18,360.0
19,362.0
20,362.0
21,364.0
22,362.0
23,362.0
24,367.0
25,364.0
26,363.0
27,367.0
28,363.0
29,363.0
30,366.0
31,365.0
32,360.0
33,361.0
34,362.0
35,360.0
36,360.0
37,359.0
38,360.0
39,358.0
40,356.0
41,358.0
42,358.0
43,359.0
44,361.0
45,361.0
46,359.0
47,362.0
48,361.0
49,362.0
50,361.0
51,361.0
52,364.0
53,361.0
54,365.0
55,364.0
56,363.0
57,364.0
58,366.0
59,365.0
60,365.0
61,364.0
