frame,center
1,150.0
2,150.0
3,150.0
4,148.0
5,147.0
6,146.0
7,149.0
8,145.0
9,137.0
10,137.0
11,142.0
12,141.0
13,140.0
14,141.0
15,140.0
16,144.0
17,146.0
18,149.0
19,152.0
20,154.0
21,157.0
22,160.0
23,162.0
24,165.0
25,168.0
26,168.0
27,169.0
28,166.0
29,164.0
30,164.0
31,161.0
32,157.0
33,156.0
34,157.0
35,156.0
36,154.0
37,153.0
38,153.0
39,157.0
40,158.0
41,155.0
42,156.0
43,156.0
44,154.0
45,153.0
46,153.0
47,154.0
48,154.0
49,153.0
50,152.0
51,154.0
52,154.0
53,153.0
54,152.0
55,150.0
56,151.0
57,150.0
58,145.0
59,145.0
60,142.0
61,142.0
62,143.0
63,142.0
64,141.0
65,139.0
66,139.0
67,139.0
68,141.0
69,142.0
70,141.0
71,141.0
72,142.0
