frame,center
1,142.0
2,137.0
3,137.0
4,139.0
5,138.0
6,138.0
7,137.0
8,140.0
9,141.0
10,142.0
11,145.0
12,147.0
13,147.0
14,146.0
15,145.0
16,146.0
17,146.0
18,146.0
19,147.0
20,148.0
21,150.0
22,146.0
23,147.0
24,147.0
25,150.0
26,149.0
27,149.0
28,148.0
29,148.0
30,149.0
31,149.0
32,150.0
33,149.0
34,149.0
35,146.0
36,147.0
37,146.0
38,147.0
39,145.0
40,145.0
41,148.0
42,146.0
43,145.0
44,154.0
45,156.0
46,156.0
47,164.0
48,162.0
49,162.0
50,159.0
51,155.0
52,157.0
53,157.0
54,143.0
55,145.0
56,142.0
57,138.0
58,135.0
59,134.0
60,132.0
61,134.0
62,129.0
63,130.0
64,130.0
65,132.0
66,131.0
67,130.0
68,128.0
69,128.0
70,129.0
71,131.0
