frame,center
1,226.0
2,225.0
3,223.0
4,225.0
5,222.0
6,221.0
7,225.0
8,223.0
9,222.0
10,221.0
11,228.0
12,229.0
13,230.0
14,231.0
15,232.0
16,232.0
17,232.0
18,233.0
19,232.0
20,233.0
21,232.0
22,228.0
23,227.0
24,226.0
25,226.0
26,224.0
27,224.0
28,224.0
29,228.0
30,229.0
31,230.0
32,228.0
33,230.0
34,226.0
35,225.0
36,228.0
37,230.0
38,229.0
39,225.0
40,226.0
41,229.0
42,232.0
43,236.0
44,236.0
45,232.0
46,232.0
47,232.0
48,232.0
49,232.0
50,231.0
51,231.0
52,231.0
53,228.0
54,222.0
55,221.0
56,224.0
57,224.0
58,222.0
59,222.0
60,221.0
61,219.0
62,221.0
63,218.0
64,218.0
65,218.0
66,218.0
67,217.0
68,214.0
69,216.0
70,216.0
71,216.0
72,213.0
73,216.0
