frame,center
1,75.0
2,79.0
3,75.0
4,73.0
5,72.0
6,81.0
7,83.0
8,83.0
9,77.0
10,75.0
11,80.0
12,81.0
13,78.0
14,78.0
15,81.0
16,82.0
17,80.0
18,80.0
19,81.0
20,80.0
21,81.0
22,81.0
23,80.0
24,80.0
25,80.0
26,79.0
27,77.0
28,78.0
29,78.0
30,80.0
31,80.0
32,80.0
33,80.0
34,80.0
35,79.0
36,78.0
37,77.0
38,75.0
39,75.0
40,80.0
41,73.0
42,74.0
43,77.0
44,80.0
45,74.0
46,73.0
47,75.0
48,79.0
49,78.0
50,76.0
51,75.0
52,77.0
53,78.0
54,75.0
55,77.0
56,77.0
57,77.0
58,74.0
59,79.0
60,78.0
61,76.0
62,76.0
63,79.0
64,77.0
65,78.0
66,75.0
67,75.0
68,75.0
69,76.0
70,76.0
71,78.0
72,78.0
73,76.0
74,76.0
75,79.0
76,81.0
77,79.0
78,77.0
79,75.0
80,74.0
81,77.0
82,78.0
83,76.0
84,76.0
