frame,center
1,304.0
2,303.0
3,304.0
4,301.0
5,301.0
6,302.0
7,301.0
8,302.0
9,303.0
10,302.0
11,303.0
12,302.0
13,303.0
14,301.0
15,298.0
16,299.0
17,296.0
18,296.0
19,297.0
20,297.0
21,303.0
22,304.0
23,305.0
24,306.0
25,308.0
26,310.0
27,314.0
28,315.0
29,318.0
30,320.0
31,315.0
32,322.0
33,325.0
34,317.0
35,311.0
36,306.0
37,301.0
38,296.0
39,291.0
40,290.0
41,285.0
42,282.0
43,291.0
44,295.0
45,300.0
46,299.0
47,298.0
48,303.0
49,306.0
50,307.0
51,307.0
52,302.0
53,300.0
54,299.0
55,301.0
56,299.0
57,300.0
58,303.0
59,303.0
60,310.0
61,318.0
