frame,center
1,315.0
2,316.0
3,315.0
4,317.0
5,317.0
6,317.0
7,317.0
8,319.0
9,319.0
10,319.0
11,321.0
12,319.0
13,320.0
14,323.0
15,319.0
16,321.0
17,324.0
18,323.0
19,322.0
20,323.0
21,323.0
22,323.0
23,324.0
24,325.0
25,324.0
26,323.0
27,321.0
28,319.0
29,318.0
30,318.0
31,317.0
32,319.0
33,316.0
34,317.0
35,317.0
36,317.0
37,316.0
38,317.0
39,316.0
40,317.0
41,320.0
42,319.0
43,321.0
44,321.0
45,319.0
46,320.0
47,319.0
48,320.0
49,321.0
50,322.0
51,325.0
52,327.0
53,328.0
54,328.0
55,324.0
56,331.0
57,330.0
58,324.0
59,324.0
60,324.0
61,324.0
