frame,center
1,187.0
2,186.0
3,186.0
4,187.0
5,187.0
6,186.0
7,185.0
8,185.0
9,186.0
10,185.0
11,186.0
12,185.0
13,186.0
14,185.0
15,186.0
16,184.0
17,186.0
18,186.0
19,185.0
20,186.0
21,186.0
22,186.0
23,188.0
24,188.0
25,189.0
26,187.0
27,187.0
28,187.0
29,187.0
30,187.0
31,187.0
32,187.0
33,187.0
34,190.0
35,191.0
36,191.0
37,192.0
38,196.0
39,191.0
40,188.0
41,188.0
42,185.0
43,186.0
44,188.0
45,187.0
46,187.0
47,187.0
48,186.0
49,187.0
50,188.0
51,189.0
52,186.0
53,184.0
54,186.0
55,186.0
56,185.0
57,185.0
