frame,center
1,191.0
2,187.0
3,189.0
4,187.0
5,187.0
6,187.0
7,187.0
8,186.0
9,184.0
10,183.0
11,183.0
12,182.0
13,182.0
14,184.0
15,184.0
16,185.0
17,184.0
18,182.0
19,182.0
20,183.0
21,183.0
22,183.0
23,183.0
24,184.0
25,185.0
26,185.0
27,185.0
28,185.0
29,185.0
30,188.0
31,187.0
32,187.0
33,186.0
34,187.0
35,187.0
36,187.0
37,185.0
38,185.0
39,188.0
40,192.0
41,194.0
42,196.0
43,202.0
44,203.0
45,204.0
46,205.0
47,210.0
48,211.0
49,192.0
50,190.0
51,190.0
52,194.0
53,198.0
54,202.0
55,208.0
56,209.0
57,210.0
58,210.0
59,214.0
60,212.0
61,221.0
62,220.0
63,217.0
64,212.0
65,208.0
66,203.0
67,198.0
68,200.0
69,192.0
