frame,center
1,372.0
2,372.0
3,372.0
4,372.0
5,373.0
6,372.0
7,372.0
8,374.0
9,374.0
10,374.0
11,374.0
12,376.0
13,377.0
14,376.0
15,374.0
16,373.0
17,374.0
18,374.0
19,373.0
20,372.0
21,371.0
22,370.0
23,371.0
24,368.0
25,368.0
26,367.0
27,368.0
28,370.0
29,371.0
30,369.0
31,368.0
32,367.0
33,367.0
34,361.0
35,360.0
36,358.0
37,364.0
38,374.0
39,377.0
40,382.0
41,382.0
42,379.0
43,376.0
44,377.0
45,377.0
46,378.0
47,378.0
48,378.0
49,378.0
50,378.0
51,382.0
52,381.0
53,378.0
54,378.0
55,380.0
56,384.0
57,385.0
58,385.0
59,385.0
60,388.0
61,390.0
