frame,center
1,114.0
2,116.0
3,118.0
4,117.0
5,119.0
6,118.0
7,116.0
8,116.0
9,116.0
10,118.0
11,119.0
12,117.0
13,117.0
14,118.0
15,118.0
16,118.0
17,119.0
18,120.0
19,119.0
20,119.0
21,117.0
22,115.0
23,114.0
24,112.0
25,113.0
26,112.0
27,112.0
28,111.0
29,109.0
30,109.0
31,107.0
32,103.0
33,105.0
34,107.0
35,108.0
36,107.0
37,110.0
38,110.0
39,107.0
40,107.0
41,108.0
42,107.0
43,109.0
44,110.0
45,109.0
46,108.0
47,109.0
48,109.0
49,109.0
50,109.0
51,110.0
52,108.0
53,108.0
54,107.0
55,107.0
56,107.0
57,110.0
58,110.0
59,111.0
60,110.0
