frame,center
1,393.0
2,394.0
3,393.0
4,390.0
5,390.0
6,389.0
7,392.0
8,392.0
9,391.0
10,390.0
11,391.0
12,391.0
13,392.0
14,391.0
15,391.0
16,392.0
17,391.0
18,393.0
19,393.0
20,392.0
21,391.0
22,392.0
23,393.0
24,393.0
25,392.0
26,391.0
27,390.0
28,390.0
29,390.0
30,390.0
31,391.0
32,391.0
33,391.0
34,391.0
35,393.0
36,391.0
37,391.0
38,393.0
39,394.0
40,392.0
41,395.0
42,395.0
43,395.0
44,394.0
45,395.0
46,396.0
47,395.0
48,394.0
49,394.0
50,394.0
51,394.0
52,394.0
53,394.0
54,394.0
55,393.0
56,393.0
57,393.0
58,393.0
59,393.0
60,394.0
61,392.0
