frame,center
1,275.0
2,273.0
3,273.0
4,274.0
5,273.0
6,273.0
7,274.0
8,273.0
9,273.0
10,272.0
11,272.0
12,271.0
13,272.0
14,271.0
15,270.0
16,267.0
17,270.0
18,270.0
19,268.0
20,268.0
21,268.0
22,268.0
23,268.0
24,274.0
25,280.0
26,283.0
27,284.0
28,285.0
29,284.0
30,284.0
31,280.0
32,278.0
33,275.0
34,275.0
35,274.0
36,275.0
37,275.0
38,274.0
39,275.0
40,276.0
41,277.0
42,276.0
43,278.0
44,278.0
45,279.0
46,279.0
47,278.0
48,276.0
49,276.0
50,278.0
51,278.0
52,276.0
53,276.0
54,278.0
55,277.0
56,277.0
57,279.0
58,291.0
59,299.0
60,301.0
