frame,center
1,152.0
2,154.0
3,154.0
4,153.0
5,144.0
6,152.0
7,152.0
8,153.0
9,151.0
10,151.0
11,151.0
12,150.0
13,152.0
14,151.0
15,150.0
16,152.0
17,153.0
18,153.0
19,153.0
20,153.0
21,150.0
22,150.0
23,156.0
24,157.0
25,157.0
26,157.0
27,156.0
28,158.0
29,155.0
30,153.0
31,153.0
32,155.0
33,157.0
34,154.0
35,152.0
36,152.0
37,153.0
38,153.0
39,152.0
40,152.0
41,151.0
42,153.0
43,154.0
44,156.0
45,156.0
46,153.0
47,154.0
48,153.0
49,152.0
50,154.0
51,153.0
52,144.0
53,144.0
54,154.0
55,154.0
56,157.0
57,153.0
58,143.0
59,144.0
60,153.0
61,151.0
62,151.0
63,152.0
64,153.0
65,151.0
66,143.0
67,143.0
68,152.0
69,153.0
70,152.0
71,152.0
72,144.0
73,145.0
74,152.0
75,152.0
