frame,center
1,269.0
2,267.0
3,266.0
4,268.0
5,270.0
6,270.0
7,273.0
8,275.0
9,275.0
10,276.0
11,276.0
12,277.0
13,277.0
14,276.0
15,274.0
16,275.0
17,277.0
18,276.0
19,275.0
20,273.0
21,271.0
22,268.0
23,270.0
24,270.0
25,270.0
26,267.0
27,267.0
28,267.0
29,270.0
30,270.0
31,268.0
32,268.0
33,268.0
34,268.0
35,267.0
36,268.0
37,267.0
38,266.0
39,267.0
40,266.0
41,269.0
42,268.0
43,266.0
44,268.0
45,268.0
46,269.0
47,276.0
48,275.0
49,267.0
50,273.0
51,276.0
52,274.0
53,275.0
54,278.0
55,273.0
56,274.0
57,272.0
58,272.0
59,272.0
60,272.0
61,272.0
