frame,center
1,268.0
2,268.0
3,268.0
4,271.0
5,273.0
6,275.0
7,275.0
8,277.0
9,278.0
10,278.0
11,276.0
12,276.0
13,276.0
14,275.0
15,275.0
16,273.0
17,272.0
18,272.0
19,269.0
20,268.0
21,270.0
22,269.0
23,267.0
24,267.0
25,267.0
26,267.0
27,270.0
28,268.0
29,268.0
30,266.0
31,267.0
32,264.0
33,264.0
34,272.0
35,273.0
36,278.0
37,281.0
38,281.0
39,281.0
40,281.0
41,274.0
42,275.0
43,272.0
44,273.0
45,271.0
46,272.0
47,273.0
48,272.0
49,272.0
50,271.0
51,272.0
52,272.0
53,273.0
54,273.0
55,273.0
56,274.0
57,276.0
58,276.0
59,277.0
60,277.0
61,278.0
