frame,center
1,163.0
2,163.0
3,162.0
4,163.0
5,168.0
6,169.0
7,168.0
8,167.0
9,162.0
10,165.0
11,167.0
12,170.0
13,171.0
14,171.0
15,167.0
16,166.0
17,166.0
18,166.0
19,166.0
20,167.0
21,168.0
22,167.0
23,166.0
24,170.0
25,177.0
26,195.0
27,199.0
28,190.0
29,188.0
30,187.0
31,191.0
32,191.0
33,191.0
34,190.0
35,190.0
36,189.0
37,183.0
38,181.0
39,178.0
40,178.0
41,180.0
42,180.0
43,169.0
44,167.0
45,167.0
46,166.0
47,167.0
48,170.0
49,171.0
50,170.0
51,170.0
52,180.0
53,176.0
54,180.0
55,184.0
56,189.0
57,189.0
58,190.0
59,190.0
60,190.0
61,189.0
62,189.0
63,182.0
64,181.0
65,182.0
66,181.0
67,181.0
68,182.0
69,181.0
70,180.0
71,180.0
