frame,center
1,127.0
2,122.0
3,125.0
4,127.0
5,127.0
6,126.0
7,125.0
8,125.0
9,126.0
10,126.0
11,120.0
12,126.0
13,125.0
14,127.0
15,125.0
16,126.0
17,125.0
18,127.0
19,126.0
20,126.0
21,126.0
22,122.0
23,124.0
24,129.0
25,128.0
26,126.0
27,126.0
28,128.0
29,128.0
30,127.0
31,127.0
32,129.0
33,128.0
34,127.0
35,127.0
36,127.0
37,122.0
38,120.0
39,127.0
40,126.0
41,126.0
42,126.0
43,126.0
44,128.0
45,128.0
46,130.0
47,126.0
48,126.0
49,126.0
50,126.0
51,122.0
52,123.0
53,123.0
54,121.0
55,124.0
56,125.0
57,124.0
58,126.0
59,121.0
60,121.0
61,122.0
62,122.0
63,122.0
64,124.0
65,123.0
66,123.0
67,122.0
68,123.0
69,125.0
70,125.0
71,123.0
72,125.0
73,125.0
74,125.0
75,126.0
76,127.0
