frame,center
1,266.0
2,267.0
3,267.0
4,267.0
5,265.0
6,265.0
7,262.0
8,259.0
9,253.0
10,250.0
11,255.0
12,261.0
13,263.0
14,262.0
15,261.0
16,259.0
17,263.0
18,264.0
19,262.0
20,274.0
21,273.0
22,265.0
23,274.0
24,273.0
25,275.0
26,275.0
27,274.0
28,280.0
29,280.0
30,281.0
31,281.0
32,289.0
33,287.0
34,287.0
35,282.0
36,277.0
37,277.0
38,269.0
39,270.0
40,271.0
41,267.0
42,263.0
43,263.0
44,264.0
45,266.0
46,265.0
47,265.0
48,267.0
49,263.0
50,262.0
51,258.0
52,257.0
53,261.0
54,258.0
55,257.0
56,257.0
57,256.0
58,256.0
59,255.0
60,255.0
