frame,center
1,312.0
2,310.0
3,313.0
4,315.0
5,311.0
6,313.0
7,314.0
8,312.0
9,313.0
10,311.0
11,311.0
12,313.0
13,313.0
14,310.0
15,310.0
16,311.0
17,310.0
18,314.0
19,314.0
20,312.0
21,311.0
22,311.0
23,312.0
24,312.0
25,313.0
26,309.0
27,308.0
28,311.0
29,310.0
30,313.0
31,316.0
32,318.0
33,319.0
34,318.0
35,319.0
36,316.0
37,314.0
38,314.0
39,314.0
40,313.0
41,314.0
42,316.0
43,316.0
44,309.0
45,311.0
46,309.0
47,313.0
48,322.0
49,319.0
50,319.0
51,313.0
52,315.0
53,315.0
54,316.0
55,311.0
56,312.0
57,301.0
58,311.0
59,307.0
60,312.0
61,309.0
