frame,center
1,224.0
2,224.0
3,223.0
4,223.0
5,223.0
6,223.0
7,223.0
8,223.0
9,222.0
10,223.0
11,224.0
12,222.0
13,222.0
14,222.0
15,221.0
16,221.0
17,221.0
18,222.0
19,221.0
20,222.0
21,222.0
22,220.0
23,220.0
24,220.0
25,220.0
26,221.0
27,220.0
28,219.0
29,219.0
30,218.0
31,219.0
32,221.0
33,221.0
34,221.0
35,221.0
36,220.0
37,220.0
38,221.0
39,221.0
40,221.0
41,220.0
42,219.0
43,219.0
44,219.0
45,219.0
46,219.0
47,218.0
48,219.0
49,220.0
50,219.0
51,219.0
52,219.0
53,219.0
54,219.0
55,219.0
56,220.0
57,220.0
58,220.0
59,220.0
60,221.0
61,221.0
62,221.0
63,221.0
64,220.0
65,221.0
66,221.0
67,220.0
68,221.0
69,221.0
70,221.0
71,220.0
72,221.0
73,221.0
74,221.0
75,221.0
76,221.0
77,220.0
78,220.0
