frame,center
1,140.0
2,140.0
3,139.0
4,139.0
5,138.0
6,137.0
7,140.0
8,140.0
9,139.0
10,137.0
11,138.0
12,138.0
13,138.0
14,138.0
15,137.0
16,137.0
17,136.0
18,137.0
19,139.0
20,139.0
21,139.0
22,141.0
23,139.0
24,138.0
25,139.0
26,140.0
27,139.0
28,140.0
29,140.0
30,139.0
31,138.0
32,138.0
33,135.0
34,133.0
35,133.0
36,130.0
37,132.0
38,132.0
39,131.0
40,130.0
41,131.0
42,131.0
43,130.0
44,130.0
45,129.0
46,125.0
47,127.0
48,127.0
49,127.0
50,127.0
51,126.0
52,130.0
53,131.0
54,130.0
55,130.0
56,130.0
57,131.0
58,130.0
59,130.0
60,130.0
