frame,center
1,135.0
2,135.0
3,134.0
4,133.0
5,134.0
6,134.0
7,133.0
8,134.0
9,134.0
10,133.0
11,134.0
12,133.0
13,133.0
14,134.0
15,133.0
16,133.0
17,133.0
18,133.0
19,133.0
20,133.0
21,133.0
22,134.0
23,135.0
24,133.0
25,133.0
26,134.0
27,133.0
28,133.0
29,134.0
30,133.0
31,132.0
32,132.0
33,133.0
34,134.0
35,134.0
36,134.0
37,133.0
38,132.0
39,131.0
40,133.0
41,135.0
42,133.0
43,132.0
44,130.0
45,130.0
46,130.0
47,131.0
48,131.0
49,131.0
50,132.0
51,130.0
52,129.0
53,130.0
54,129.0
55,131.0
56,131.0
57,131.0
58,129.0
59,128.0
60,131.0
61,131.0
62,130.0
63,132.0
64,132.0
65,131.0
66,129.0
67,126.0
68,129.0
69,129.0
70,131.0
71,130.0
72,131.0
73,133.0
74,128.0
75,131.0
76,131.0
