frame,center
1,132.0
2,133.0
3,132.0
4,134.0
5,133.0
6,133.0
7,134.0
8,134.0
9,133.0
10,133.0
11,127.0
12,128.0
13,127.0
14,124.0
15,133.0
16,126.0
17,133.0
18,133.0
19,135.0
20,133.0
21,136.0
22,127.0
23,133.0
24,134.0
25,138.0
26,139.0
27,139.0
28,139.0
29,133.0
30,137.0
31,136.0
32,138.0
33,137.0
34,136.0
35,137.0
36,139.0
37,141.0
38,138.0
39,141.0
40,141.0
41,137.0
42,137.0
43,137.0
44,136.0
45,136.0
46,136.0
47,135.0
48,134.0
49,134.0
50,135.0
51,135.0
52,136.0
53,137.0
54,130.0
55,134.0
56,134.0
57,134.0
58,136.0
59,130.0
60,131.0
61,132.0
62,135.0
63,127.0
64,136.0
65,138.0
66,138.0
67,138.0
68,137.0
69,136.0
70,137.0
71,137.0
72,143.0
73,142.0
74,144.0
75,144.0
76,142.0
77,141.0
78,136.0
79,138.0
80,135.0
