frame,center
1,112.0
2,113.0
3,113.0
4,114.0
5,113.0
6,114.0
7,113.0
8,112.0
9,113.0
10,115.0
11,115.0
12,113.0
13,113.0
14,114.0
15,114.0
16,115.0
17,116.0
18,115.0
19,114.0
20,114.0
21,116.0
22,115.0
23,115.0
24,115.0
25,116.0
26,118.0
27,116.0
28,115.0
29,115.0
30,117.0
31,116.0
32,115.0
33,115.0
34,114.0
35,114.0
36,115.0
37,117.0
38,116.0
39,115.0
40,115.0
41,115.0
42,115.0
43,115.0
44,114.0
45,115.0
46,116.0
47,115.0
48,114.0
49,113.0
50,111.0
51,111.0
52,112.0
53,112.0
54,113.0
55,114.0
56,114.0
57,113.0
58,113.0
59,114.0
60,111.0
61,112.0
62,111.0
63,112.0
64,112.0
65,111.0
66,110.0
67,110.0
68,111.0
69,115.0
70,116.0
71,118.0
72,120.0
73,119.0
74,118.0
75,120.0
