frame,center
1,119.0
2,119.0
3,121.0
4,128.0
5,129.0
6,129.0
7,128.0
8,127.0
9,127.0
10,127.0
11,126.0
12,127.0
13,127.0
14,123.0
15,123.0
16,120.0
17,117.0
18,117.0
19,119.0
20,117.0
21,117.0
22,120.0
23,121.0
24,122.0
25,122.0
26,123.0
27,125.0
28,124.0
29,122.0
30,123.0
31,122.0
32,122.0
33,123.0
34,119.0
35,119.0
36,116.0
37,118.0
38,117.0
39,120.0
40,119.0
41,118.0
42,120.0
43,120.0
44,118.0
45,118.0
46,118.0
47,119.0
48,121.0
49,118.0
50,117.0
51,117.0
52,121.0
53,119.0
54,118.0
55,119.0
56,118.0
57,118.0
58,120.0
59,117.0
60,117.0
61,117.0
62,119.0
63,118.0
64,118.0
65,116.0
66,119.0
67,119.0
68,118.0
69,120.0
70,122.0
71,121.0
72,122.0
73,121.0
74,119.0
