frame,center
1,231.0
2,231.0
3,231.0
4,228.0
5,228.0
6,230.0
7,231.0
8,230.0
9,228.0
10,230.0
11,232.0
12,236.0
13,236.0
14,228.0
15,229.0
16,228.0
17,237.0
18,232.0
19,232.0
20,230.0
21,232.0
22,233.0
23,230.0
24,229.0
25,229.0
26,230.0
27,231.0
28,231.0
29,231.0
30,231.0
31,230.0
32,229.0
33,229.0
34,230.0
35,229.0
36,229.0
37,229.0
38,227.0
39,228.0
40,228.0
41,227.0
42,227.0
43,227.0
44,226.0
45,226.0
46,228.0
47,225.0
48,226.0
49,227.0
50,228.0
51,227.0
52,228.0
53,228.0
54,232.0
55,242.0
56,248.0
57,277.0
58,280.0
59,286.0
60,290.0
