frame,center
1,243.0
2,243.0
3,244.0
4,245.0
5,243.0
6,245.0
7,242.0
8,241.0
9,241.0
10,241.0
11,240.0
12,241.0
13,240.0
14,241.0
15,242.0
16,242.0
17,244.0
18,244.0
19,243.0
20,243.0
21,241.0
22,242.0
23,242.0
24,243.0
25,242.0
26,242.0
27,241.0
28,242.0
29,240.0
30,242.0
31,242.0
32,243.0
33,244.0
34,243.0
35,242.0
36,243.0
37,243.0
38,243.0
39,243.0
40,242.0
41,243.0
42,243.0
43,242.0
44,242.0
45,243.0
46,242.0
47,243.0
48,242.0
49,242.0
50,242.0
51,242.0
52,241.0
53,241.0
54,241.0
55,241.0
56,244.0
57,243.0
58,242.0
59,241.0
60,241.0
61,241.0
