frame,center
1,124.0
2,123.0
3,122.0
4,126.0
5,133.0
6,132.0
7,132.0
8,133.0
9,132.0
10,130.0
11,128.0
12,130.0
13,132.0
14,133.0
15,132.0
16,131.0
17,134.0
18,132.0
19,128.0
20,133.0
21,133.0
22,132.0
23,133.0
24,138.0
25,138.0
26,136.0
27,128.0
28,128.0
29,128.0
30,128.0
31,125.0
32,126.0
33,127.0
34,129.0
35,126.0
36,127.0
37,130.0
38,129.0
39,127.0
40,131.0
41,134.0
42,135.0
43,135.0
44,132.0
45,135.0
46,135.0
47,135.0
48,133.0
49,133.0
50,133.0
51,133.0
52,134.0
53,134.0
54,134.0
55,142.0
56,143.0
57,142.0
58,141.0
59,142.0
60,144.0
61,142.0
62,140.0
63,139.0
64,140.0
65,138.0
66,135.0
67,137.0
68,139.0
69,136.0
70,134.0
71,134.0
72,134.0
73,139.0
74,140.0
75,137.0
76,138.0
