frame,center
1,122.0
2,126.0
3,125.0
4,125.0
5,124.0
6,121.0
7,121.0
8,122.0
9,119.0
10,118.0
11,117.0
12,117.0
13,115.0
14,114.0
15,114.0
16,112.0
17,115.0
18,115.0
19,113.0
20,112.0
21,111.0
22,111.0
23,111.0
24,111.0
25,110.0
26,111.0
27,111.0
28,112.0
29,114.0
30,113.0
31,112.0
32,112.0
33,112.0
34,114.0
35,113.0
36,114.0
37,114.0
38,113.0
39,113.0
40,114.0
41,114.0
42,114.0
43,114.0
44,114.0
45,115.0
46,115.0
47,115.0
48,115.0
49,114.0
50,115.0
51,115.0
52,115.0
53,115.0
54,115.0
55,115.0
56,115.0
57,116.0
58,117.0
59,115.0
60,115.0
61,112.0
62,114.0
63,112.0
64,115.0
65,112.0
66,113.0
67,112.0
68,112.0
69,112.0
70,112.0
71,111.0
72,114.0
73,114.0
74,114.0
75,115.0
