frame,center
1,129.0
2,133.0
3,133.0
4,131.0
5,134.0
6,133.0
7,132.0
8,134.0
9,132.0
10,131.0
11,131.0
12,131.0
13,131.0
14,130.0
15,129.0
16,130.0
17,132.0
18,131.0
19,130.0
20,131.0
21,133.0
22,131.0
23,130.0
24,130.0
25,131.0
26,132.0
27,132.0
28,131.0
29,131.0
30,131.0
31,131.0
32,131.0
33,130.0
34,130.0
35,130.0
36,130.0
37,130.0
38,130.0
39,129.0
40,128.0
41,128.0
42,128.0
43,127.0
44,127.0
45,127.0
46,127.0
47,126.0
48,126.0
49,127.0
50,128.0
51,128.0
52,127.0
53,127.0
54,128.0
55,127.0
56,125.0
57,124.0
58,126.0
59,126.0
60,125.0
61,126.0
62,127.0
63,125.0
64,128.0
65,130.0
66,130.0
67,129.0
68,130.0
69,133.0
70,133.0
71,133.0
72,135.0
73,134.0
