frame,center
1,136.0
2,137.0
3,137.0
4,139.0
5,138.0
6,135.0
7,135.0
8,134.0
9,134.0
10,137.0
11,137.0
12,136.0
13,135.0
14,135.0
15,135.0
16,134.0
17,139.0
18,140.0
19,139.0
20,138.0
21,140.0
22,140.0
23,140.0
24,140.0
25,140.0
26,140.0
27,140.0
28,141.0
29,140.0
30,139.0
31,139.0
32,139.0
33,139.0
34,137.0
35,138.0
36,142.0
37,138.0
38,141.0
39,142.0
40,135.0
41,137.0
42,140.0
43,136.0
44,136.0
45,136.0
46,137.0
47,134.0
48,135.0
49,136.0
50,142.0
51,140.0
52,139.0
53,139.0
54,136.0
55,136.0
56,135.0
57,135.0
58,134.0
59,134.0
60,134.0
61,134.0
62,134.0
63,134.0
64,134.0
65,132.0
66,133.0
67,135.0
68,134.0
69,134.0
70,141.0
71,137.0
72,139.0
73,137.0
