frame,center
1,554.0
2,555.0
3,554.0
4,557.0
5,554.0
6,553.0
7,553.0
8,556.0
9,556.0
10,555.0
11,556.0
12,555.0
13,555.0
14,556.0
15,555.0
16,555.0
17,556.0
18,555.0
19,556.0
20,556.0
21,554.0
22,554.0
23,556.0
24,551.0
25,555.0
26,555.0
27,554.0
28,553.0
29,553.0
30,552.0
31,554.0
32,552.0
33,551.0
34,554.0
35,556.0
36,563.0
37,564.0
38,566.0
39,565.0
40,565.0
41,560.0
42,559.0
43,558.0
44,558.0
45,560.0
46,558.0
47,555.0
48,556.0
49,554.0
50,555.0
51,555.0
52,554.0
53,556.0
54,553.0
55,556.0
56,553.0
57,553.0
58,554.0
59,554.0
60,554.0
61,553.0
