frame,center
1,141.0
2,141.0
3,140.0
4,142.0
5,142.0
6,142.0
7,142.0
8,141.0
9,140.0
10,141.0
11,141.0
12,142.0
13,142.0
14,141.0
15,142.0
16,142.0
17,140.0
18,142.0
19,142.0
20,142.0
21,142.0
22,142.0
23,143.0
24,142.0
25,141.0
26,142.0
27,142.0
28,142.0
29,143.0
30,143.0
31,142.0
32,142.0
33,142.0
34,141.0
35,142.0
36,142.0
37,141.0
38,140.0
39,137.0
40,136.0
41,138.0
42,146.0
43,140.0
44,142.0
45,140.0
46,141.0
47,140.0
48,140.0
49,145.0
50,141.0
51,141.0
52,143.0
53,141.0
54,140.0
55,141.0
56,143.0
57,143.0
58,141.0
59,141.0
60,141.0
61,141.0
62,141.0
63,143.0
64,143.0
65,147.0
66,150.0
67,151.0
68,154.0
69,154.0
70,155.0
71,157.0
72,157.0
73,157.0
74,155.0
75,154.0
76,156.0
