frame,center
1,167.0
2,167.0
3,168.0
4,172.0
5,175.0
6,171.0
7,170.0
8,172.0
9,173.0
10,171.0
11,172.0
12,172.0
13,169.0
14,168.0
15,168.0
16,172.0
17,172.0
18,166.0
19,167.0
20,173.0
21,173.0
22,166.0
23,166.0
24,166.0
25,166.0
26,172.0
27,172.0
28,168.0
29,167.0
30,167.0
31,172.0
32,171.0
33,169.0
34,167.0
35,166.0
36,169.0
37,173.0
38,168.0
39,166.0
40,167.0
41,168.0
42,165.0
43,166.0
44,166.0
45,165.0
46,166.0
47,166.0
48,166.0
49,166.0
50,165.0
51,161.0
52,160.0
53,166.0
54,170.0
55,171.0
56,169.0
57,161.0
58,158.0
59,162.0
60,173.0
61,175.0
62,172.0
63,161.0
64,171.0
65,167.0
66,166.0
67,165.0
68,168.0
69,167.0
70,166.0
71,169.0
72,170.0
73,172.0
74,168.0
75,167.0
