frame,center
1,155.0
2,154.0
3,154.0
4,156.0
5,155.0
6,156.0
7,157.0
8,155.0
9,156.0
10,157.0
11,159.0
12,157.0
13,156.0
14,155.0
15,158.0
16,155.0
17,156.0
18,157.0
19,158.0
20,157.0
21,155.0
22,158.0
23,157.0
24,157.0
25,159.0
26,157.0
27,158.0
28,156.0
29,157.0
30,158.0
31,158.0
32,158.0
33,158.0
34,158.0
35,157.0
36,160.0
37,163.0
38,158.0
39,161.0
40,159.0
41,160.0
42,162.0
43,162.0
44,163.0
45,163.0
46,163.0
47,165.0
48,164.0
49,162.0
50,164.0
51,164.0
52,163.0
53,165.0
54,166.0
55,165.0
56,166.0
57,165.0
58,165.0
59,161.0
60,163.0
61,161.0
62,159.0
63,166.0
64,167.0
65,165.0
66,169.0
67,169.0
68,169.0
69,168.0
70,169.0
71,168.0
72,167.0
73,167.0
74,166.0
75,166.0
76,164.0
77,159.0
