frame,center
1,127.0
2,127.0
3,127.0
4,127.0
5,127.0
6,128.0
7,125.0
8,123.0
9,123.0
10,119.0
11,118.0
12,125.0
13,126.0
14,126.0
15,128.0
16,128.0
17,128.0
18,132.0
19,119.0
20,121.0
21,119.0
22,119.0
23,119.0
24,120.0
25,122.0
26,124.0
27,125.0
28,127.0
29,127.0
30,129.0
31,128.0
32,127.0
33,127.0
34,128.0
35,127.0
36,125.0
37,123.0
38,124.0
39,126.0
40,124.0
41,123.0
42,125.0
43,125.0
44,125.0
45,124.0
46,125.0
47,126.0
48,127.0
49,126.0
50,122.0
51,124.0
52,124.0
53,123.0
54,123.0
55,123.0
56,123.0
57,123.0
58,123.0
59,122.0
60,124.0
61,123.0
62,122.0
63,123.0
64,124.0
65,122.0
66,126.0
67,126.0
68,128.0
69,129.0
