frame,center
1,235.0
2,233.0
3,235.0
4,236.0
5,237.0
6,239.0
7,242.0
8,242.0
9,243.0
10,243.0
11,242.0
12,238.0
13,237.0
14,240.0
15,241.0
16,249.0
17,254.0
18,251.0
19,247.0
20,244.0
21,241.0
22,245.0
23,247.0
24,248.0
25,246.0
26,244.0
27,246.0
28,250.0
29,253.0
30,252.0
31,254.0
32,253.0
33,253.0
34,253.0
35,248.0
36,248.0
37,248.0
38,250.0
39,249.0
40,248.0
41,245.0
42,243.0
43,242.0
44,242.0
45,243.0
46,245.0
47,244.0
48,245.0
49,244.0
50,245.0
51,245.0
52,244.0
53,241.0
54,238.0
55,240.0
56,242.0
57,238.0
58,244.0
59,242.0
60,245.0
61,245.0
