frame,center
1,120.0
2,119.0
3,119.0
4,119.0
5,119.0
6,120.0
7,121.0
8,120.0
9,121.0
10,124.0
11,124.0
12,125.0
13,124.0
14,124.0
15,124.0
16,124.0
17,124.0
18,130.0
19,125.0
20,125.0
21,124.0
22,125.0
23,124.0
24,122.0
25,123.0
26,122.0
27,121.0
28,121.0
29,122.0
30,123.0
31,120.0
32,120.0
33,120.0
34,121.0
35,122.0
36,123.0
37,122.0
38,121.0
39,120.0
40,120.0
41,121.0
42,120.0
43,118.0
44,121.0
45,120.0
46,120.0
47,120.0
48,119.0
49,120.0
50,121.0
51,120.0
52,119.0
53,120.0
54,120.0
55,120.0
56,120.0
57,119.0
58,119.0
59,121.0
60,120.0
61,120.0
62,119.0
63,120.0
64,122.0
65,123.0
66,123.0
67,122.0
68,126.0
69,125.0
70,124.0
71,131.0
72,131.0
73,132.0
74,125.0
75,123.0
76,125.0
77,126.0
78,126.0
