frame,center
1,154.0
2,153.0
3,158.0
4,161.0
5,161.0
6,154.0
7,154.0
8,154.0
9,155.0
10,158.0
11,157.0
12,154.0
13,156.0
14,157.0
15,158.0
16,156.0
17,155.0
18,156.0
19,157.0
20,159.0
21,157.0
22,157.0
23,158.0
24,157.0
25,157.0
26,158.0
27,158.0
28,155.0
29,156.0
30,158.0
31,158.0
32,157.0
33,156.0
34,157.0
35,157.0
36,157.0
37,159.0
38,159.0
39,160.0
40,160.0
41,160.0
42,159.0
43,156.0
44,159.0
45,159.0
46,157.0
47,156.0
48,155.0
49,155.0
50,156.0
51,157.0
52,157.0
53,156.0
54,153.0
55,153.0
56,154.0
57,155.0
58,154.0
59,156.0
60,154.0
61,154.0
62,158.0
63,155.0
64,153.0
65,156.0
66,157.0
67,156.0
68,154.0
69,154.0
70,157.0
71,156.0
72,156.0
73,156.0
