frame,center
1,316.0
2,316.0
3,316.0
4,316.0
5,317.0
6,320.0
7,320.0
8,321.0
9,320.0
10,320.0
11,319.0
12,316.0
13,316.0
14,316.0
15,316.0
16,315.0
17,320.0
18,315.0
19,318.0
20,318.0
21,319.0
22,316.0
23,314.0
24,309.0
25,302.0
26,287.0
27,287.0
28,285.0
29,288.0
30,285.0
31,289.0
32,293.0
33,295.0
34,296.0
35,289.0
36,284.0
37,283.0
38,279.0
39,273.0
40,273.0
41,270.0
42,269.0
43,264.0
44,269.0
45,267.0
46,263.0
47,259.0
48,259.0
49,260.0
50,259.0
51,264.0
52,267.0
53,262.0
54,261.0
55,256.0
56,252.0
57,254.0
58,252.0
59,255.0
60,254.0
61,255.0
