frame,center
1,219.0
2,221.0
3,221.0
4,221.0
5,219.0
6,222.0
7,220.0
8,220.0
9,220.0
10,221.0
11,220.0
12,220.0
13,219.0
14,221.0
15,219.0
16,221.0
17,221.0
18,216.0
19,220.0
20,219.0
21,219.0
22,221.0
23,221.0
24,219.0
25,221.0
26,219.0
27,220.0
28,220.0
29,219.0
30,218.0
31,218.0
32,219.0
33,220.0
34,219.0
35,221.0
36,221.0
37,222.0
38,221.0
39,223.0
40,222.0
41,223.0
42,221.0
43,221.0
44,223.0
45,224.0
46,222.0
47,223.0
48,221.0
49,220.0
50,219.0
51,219.0
52,220.0
53,220.0
54,220.0
55,219.0
56,218.0
57,219.0
58,220.0
59,220.0
60,219.0
61,219.0
62,221.0
63,219.0
64,218.0
65,218.0
66,217.0
67,218.0
68,219.0
69,218.0
70,218.0
71,218.0
