frame,center
1,127.0
2,128.0
3,128.0
4,128.0
5,128.0
6,128.0
7,128.0
8,128.0
9,127.0
10,127.0
11,127.0
12,128.0
13,128.0
14,127.0
15,131.0
16,128.0
17,128.0
18,131.0
19,128.0
20,127.0
21,126.0
22,127.0
23,128.0
24,126.0
25,126.0
26,126.0
27,127.0
28,128.0
29,126.0
30,126.0
31,126.0
32,126.0
33,127.0
34,126.0
35,127.0
36,128.0
37,130.0
38,135.0
39,136.0
40,134.0
41,136.0
42,135.0
43,135.0
44,136.0
45,134.0
46,134.0
47,135.0
48,135.0
49,135.0
50,136.0
51,132.0
52,130.0
53,129.0
54,128.0
55,129.0
56,128.0
57,129.0
58,128.0
59,129.0
60,127.0
61,127.0
62,129.0
63,129.0
64,127.0
65,127.0
66,128.0
67,130.0
68,130.0
69,129.0
70,129.0
71,131.0
72,131.0
73,130.0
74,128.0
75,130.0
76,131.0
77,129.0
