frame,center
1,369.0
2,366.0
3,365.0
4,367.0
5,365.0
6,366.0
7,364.0
8,361.0
9,363.0
10,363.0
11,361.0
12,361.0
13,361.0
14,364.0
15,366.0
16,365.0
17,364.0
18,363.0
19,360.0
20,359.0
21,360.0
22,360.0
23,359.0
24,359.0
25,361.0
26,360.0
27,363.0
28,366.0
29,368.0
30,367.0
31,368.0
32,366.0
33,368.0
34,373.0
35,371.0
36,371.0
37,368.0
38,367.0
39,369.0
40,368.0
41,365.0
42,366.0
43,366.0
44,360.0
45,359.0
46,360.0
47,356.0
48,356.0
49,355.0
50,355.0
51,357.0
52,358.0
53,356.0
54,355.0
55,354.0
56,356.0
57,356.0
58,357.0
59,355.0
60,355.0
61,357.0
