frame,center
1,229.0
2,226.0
3,224.0
4,226.0
5,220.0
6,227.0
7,226.0
8,225.0
9,225.0
10,228.0
11,219.0
12,222.0
13,219.0
14,219.0
15,221.0
16,221.0
17,219.0
18,220.0
19,223.0
20,223.0
21,222.0
22,224.0
23,224.0
24,224.0
25,224.0
26,223.0
27,227.0
28,229.0
29,228.0
30,228.0
31,226.0
32,229.0
33,229.0
34,228.0
35,228.0
36,225.0
37,224.0
38,225.0
39,224.0
40,223.0
41,224.0
42,222.0
43,222.0
44,222.0
45,221.0
46,220.0
47,220.0
48,218.0
49,222.0
50,224.0
51,226.0
52,227.0
53,227.0
54,227.0
55,227.0
56,227.0
57,225.0
58,224.0
59,224.0
60,223.0
61,224.0
62,224.0
63,223.0
64,223.0
65,224.0
66,227.0
67,228.0
68,228.0
69,229.0
70,234.0
71,234.0
72,234.0
73,235.0
74,234.0
75,235.0
76,235.0
77,233.0
