frame,center
1,222.0
2,221.0
3,222.0
4,220.0
5,221.0
6,220.0
7,221.0
8,221.0
9,221.0
10,221.0
11,225.0
12,225.0
13,217.0
14,219.0
15,225.0
16,229.0
17,228.0
18,229.0
19,224.0
20,225.0
21,221.0
22,220.0
23,224.0
24,226.0
25,227.0
26,225.0
27,220.0
28,226.0
29,227.0
30,224.0
31,210.0
32,228.0
33,230.0
34,226.0
35,224.0
36,225.0
37,226.0
38,227.0
39,227.0
40,226.0
41,225.0
42,225.0
43,229.0
44,229.0
45,227.0
46,225.0
47,225.0
48,227.0
49,229.0
50,228.0
51,226.0
52,226.0
53,226.0
54,225.0
55,223.0
56,220.0
57,223.0
58,222.0
59,224.0
60,224.0
61,223.0
62,224.0
63,221.0
64,220.0
65,214.0
66,217.0
67,223.0
68,221.0
69,224.0
70,226.0
71,227.0
72,226.0
73,225.0
74,220.0
75,224.0
76,220.0
77,218.0
78,217.0
