frame,center
1,387.0
2,387.0
3,388.0
4,389.0
5,388.0
6,388.0
7,386.0
8,386.0
9,387.0
10,387.0
11,387.0
12,387.0
13,387.0
14,385.0
15,386.0
16,386.0
17,387.0
18,387.0
19,385.0
20,387.0
21,386.0
22,388.0
23,389.0
24,390.0
25,392.0
26,389.0
27,387.0
28,379.0
29,380.0
30,386.0
31,387.0
32,387.0
33,386.0
34,383.0
35,387.0
36,389.0
37,391.0
38,391.0
39,391.0
40,390.0
41,388.0
42,387.0
43,387.0
44,386.0
45,387.0
46,388.0
47,386.0
48,386.0
49,386.0
50,388.0
51,387.0
52,386.0
53,387.0
54,388.0
55,389.0
56,388.0
57,388.0
58,387.0
59,387.0
60,387.0
