frame,center
1,176.0
2,178.0
3,177.0
4,177.0
5,180.0
6,179.0
7,179.0
8,177.0
9,175.0
10,176.0
11,177.0
12,179.0
13,178.0
14,179.0
15,177.0
16,179.0
17,178.0
18,177.0
19,178.0
20,177.0
21,178.0
22,177.0
23,178.0
24,178.0
25,179.0
26,176.0
27,174.0
28,177.0
29,177.0
30,177.0
31,176.0
32,176.0
33,178.0
34,177.0
35,178.0
36,179.0
37,177.0
38,178.0
39,180.0
40,177.0
41,180.0
42,177.0
43,176.0
44,177.0
45,179.0
46,178.0
47,177.0
48,176.0
49,175.0
50,180.0
51,179.0
52,179.0
53,179.0
54,181.0
55,180.0
56,179.0
57,176.0
58,178.0
59,180.0
60,177.0
61,177.0
62,176.0
63,176.0
64,181.0
65,183.0
66,181.0
67,183.0
68,183.0
69,182.0
70,182.0
71,177.0
72,181.0
