frame,center
1,64.0
2,65.0
3,66.0
4,68.0
5,66.0
6,61.0
7,68.0
8,66.0
9,60.0
10,60.0
11,62.0
12,61.0
13,60.0
14,61.0
15,62.0
16,65.0
17,61.0
18,62.0
19,70.0
20,69.0
21,70.0
22,71.0
23,69.0
24,69.0
25,71.0
26,69.0
27,71.0
28,72.0
29,68.0
30,69.0
31,68.0
32,68.0
33,69.0
34,70.0
35,69.0
36,67.0
37,67.0
38,72.0
39,71.0
40,68.0
41,71.0
42,69.0
43,69.0
44,71.0
45,70.0
46,71.0
47,67.0
48,67.0
49,68.0
50,70.0
51,67.0
52,72.0
53,69.0
54,69.0
55,69.0
56,66.0
57,68.0
58,68.0
59,68.0
60,68.0
61,68.0
62,67.0
63,69.0
64,67.0
65,68.0
66,68.0
67,69.0
68,68.0
69,68.0
70,69.0
71,68.0
72,67.0
73,69.0
74,67.0
