frame,center
1,132.0
2,130.0
3,130.0
4,129.0
5,125.0
6,124.0
7,131.0
8,123.0
9,130.0
10,123.0
11,126.0
12,129.0
13,125.0
14,129.0
15,131.0
16,123.0
17,124.0
18,123.0
19,123.0
20,124.0
21,124.0
22,123.0
23,123.0
24,122.0
25,123.0
26,122.0
27,122.0
28,122.0
29,124.0
30,126.0
31,126.0
32,130.0
33,130.0
34,130.0
35,135.0
36,136.0
37,136.0
38,132.0
39,135.0
40,136.0
41,140.0
42,139.0
43,139.0
44,139.0
45,138.0
46,139.0
47,140.0
48,138.0
49,139.0
50,140.0
51,140.0
52,142.0
53,143.0
54,146.0
55,148.0
56,145.0
57,158.0
58,157.0
59,161.0
60,159.0
61,159.0
62,163.0
63,162.0
64,160.0
65,159.0
66,160.0
67,160.0
68,162.0
69,163.0
70,162.0
71,160.0
72,156.0
73,160.0
74,162.0
75,160.0
76,164.0
77,162.0
78,160.0
79,153.0
