frame,center
1,134.0
2,134.0
3,135.0
4,137.0
5,136.0
6,136.0
7,137.0
8,137.0
9,138.0
10,138.0
11,138.0
12,139.0
13,139.0
14,140.0
15,142.0
16,140.0
17,140.0
18,140.0
19,140.0
20,138.0
21,140.0
22,139.0
23,139.0
24,138.0
25,138.0
26,138.0
27,137.0
28,136.0
29,137.0
30,134.0
31,134.0
32,134.0
33,133.0
34,134.0
35,134.0
36,133.0
37,135.0
38,135.0
39,132.0
40,133.0
41,134.0
42,131.0
43,134.0
44,134.0
45,140.0
46,138.0
47,134.0
48,132.0
49,132.0
50,134.0
51,135.0
52,135.0
53,137.0
54,136.0
55,136.0
56,136.0
57,138.0
58,137.0
59,137.0
60,143.0
61,143.0
62,143.0
63,142.0
64,143.0
65,143.0
66,144.0
67,143.0
68,144.0
69,142.0
70,142.0
71,142.0
72,144.0
73,145.0
