frame,center,eyes_ratio,MOA
1,175.0,0.31929347826086957,0.9761870601839528
2,174.0,0.359472049689441,0.9801548125884952
3,171.0,0.3008540372670807,0.9071882344108163
4,167.0,0.5027173913043478,0.8232127859153064
5,167.0,0.5294060559006211,0.8320502943378437
6,166.0,0.5027173913043478,0.9429903335828895
7,166.0,0.6620729813664596,0.9138115486202573
8,166.0,0.49272127329192544,0.8944271909999159
9,166.0,0.6764363354037266,0.90499392276375
10,169.0,0.3986801242236025,0.863371944126605
11,173.0,0.328027950310559,0.9530729253345639
12,174.0,0.5337732919254659,0.9754410020677065
13,184.0,0.4697204968944099,0.11043152607484655
14,177.0,0.3684006211180124,0.9383431168171099
15,174.0,0.2856172360248447,0.9138115486202573
16,178.0,0.3684006211180124,0.9530729253345639
17,177.0,0.31929347826086957,0.9383431168171099
18,179.0,0.3684006211180124,0.9530729253345639
19,176.0,0.38082298136645965,0.9013403131440739
20,174.0,0.8097826086956521,0.9701425001453319
21,174.0,0.43439440993788825,0.9427778841259971
22,173.0,0.4871894409937888,0.9427778841259971
23,173.0,0.5029114906832298,0.9586917649124705
24,173.0,0.4871894409937888,0.9530729253345639
25,174.0,0.5898680124223603,0.9013403131440739
26,172.0,0.3996506211180124,0.9013403131440739
27,177.0,0.3684006211180124,0.9363291775690445
28,175.0,0.26960403726708076,0.9383431168171099
29,177.0,0.38082298136645965,0.9363291775690445
30,177.0,0.3259899068322981,0.9530729253345639
31,177.0,0.3259899068322981,0.9363291775690447
32,177.0,0.3684006211180124,0.9530729253345639
33,178.0,0.2763004658385093,0.9383431168171099
34,181.0,0.328027950310559,0.9429903335828895
35,178.0,0.328027950310559,0.9486832980505138
36,176.0,0.38082298136645965,0.9530729253345639
37,175.0,0.31929347826086957,0.9071882344108163
38,176.0,0.26960403726708076,0.8944271909999159
39,176.0,0.2856172360248447,0.9429903335828895
40,175.0,0.3684006211180124,0.9429903335828895
41,177.0,0.26028726708074534,0.9429903335828895
42,174.0,0.328027950310559,0.8944271909999159
43,176.0,0.4180900621118012,0.9530729253345639
44,176.0,0.2763004658385093,0.8944271909999159
45,176.0,0.42323369565217395,0.9486832980505138
46,176.0,0.26960403726708076,0.9363291775690447
47,177.0,0.359472049689441,0.9578262852211513
48,176.0,0.38975155279503104,0.9530729253345639
49,174.0,0.3097826086956522,0.9429903335828895
50,175.0,0.3684006211180124,0.9429903335828895
51,176.0,0.4455551242236025,0.9191450300180578
52,173.0,0.4760287267080745,0.9138115486202573
53,172.0,0.4760287267080745,0.9586917649124705
54,171.0,0.5898680124223603,0.9586917649124705
55,176.0,0.4672942546583851,0.9161573349021891
56,170.0,0.4760287267080745,0.8944271909999159
57,168.0,0.920807453416149,0.8485586743408395
58,171.0,0.4605007763975155,0.9383431168171099
59,174.0,0.4871894409937888,0.9778024140774093
60,174.0,0.38975155279503104,0.9761870601839528
61,178.0,0.5399844720496895,0.9230769230769232
62,172.0,0.5184394409937888,0.9578262852211513
63,182.0,0.4828222049689441,0.667545015752026
64,181.0,0.421972049689441,0.9138115486202573
65,177.0,0.26960403726708076,0.9608235911808947
66,182.0,0.38975155279503104,0.9125093245149513
67,187.0,0.4095496894409938,0.5812381937190965
68,183.0,0.43361801242236025,0.8828723891992798
69,180.0,0.359472049689441,0.90499392276375
70,182.0,0.4760287267080745,0.939793423488437
71,182.0,0.38082298136645965,0.939793423488437
72,184.0,0.4592391304347826,0.90499392276375
73,181.0,0.2201086956521739,0.999221823409015
74,182.0,1.0,0.9045829261434633
75,179.0,0.19041149068322982,0.9981002300559686
76,183.0,0.3927600931677019,0.8909741087064881
77,189.0,0.40760869565217395,0.8729434821372647
78,189.0,0.37092391304347827,0.9021342216356465
