frame,center,eyes_ratio,MOA
1,414.0,0.5133919843597263,0.9477118091720597
2,413.0,0.3846312588248072,0.986932880775682
3,414.0,0.391082871728033,0.9989078791097747
4,414.0,0.486396220267188,0.9999819644338621
5,415.0,0.37621375040729876,0.9993029820382467
6,413.0,0.6220321494515042,0.9991184610145072
7,415.0,0.5752579559031172,0.9970848361081456
8,417.0,0.9377104377104377,0.9993368238046745
9,419.0,0.8900293255131965,0.9992741032179098
10,419.0,0.7636363636363637,0.9805806756909202
11,422.0,0.5105897686542848,0.9305979929024105
12,422.0,0.9314814814814815,0.9530019738558877
13,418.0,1.0,0.9156969226522513
14,419.0,0.4604377104377104,0.9975095892825592
15,419.0,0.552948843271424,0.9993819022941326
16,420.0,0.39753448463125884,0.9991621747909825
17,418.0,0.34899532964049096,0.9999865770911207
18,417.0,0.42782665363310524,0.9991863443379025
19,416.0,0.5234929944607365,0.9991863443379025
20,415.0,0.6220321494515042,0.9940466776724464
21,415.0,0.6220321494515042,0.9726152773169329
22,416.0,0.6805908547844032,0.9743911956946197
23,415.0,0.5331704138155751,0.9808072665145924
24,414.0,0.43624416205061367,0.9963980072059784
25,413.0,0.42782665363310524,0.9970544855015815
26,413.0,0.33580971000325843,0.9999999999999999
27,412.0,0.38742261322906485,0.9990795100967396
28,412.0,0.42782665363310524,0.9999999999999999
29,412.0,0.48266536331052456,0.9991198045861349
30,412.0,0.391082871728033,0.9873164873300994
31,411.0,0.6338166612360161,0.970879659481827
32,411.0,0.7431519496035626,0.9873164873300994
33,411.0,0.7155805365482785,0.9934687671858772
34,411.0,0.7431519496035626,0.9992723990945743
35,411.0,0.7108938850874336,0.9973362130522061
36,412.0,0.43624416205061367,0.996824004108186
37,412.0,0.3554469425437168,0.9990458297615468
38,412.0,0.3941566199630716,0.9970544855015815
39,413.0,0.45272618659715436,0.996824004108186
40,413.0,0.3826653633105246,0.9937432412145131
41,413.0,0.40222113609210386,0.9962764483284693
42,413.0,0.3941566199630716,0.9962699665019749
43,411.0,0.3826653633105246,0.996718024018608
44,412.0,0.4443086781796459,0.9932661020842912
45,412.0,0.4814054523731943,0.9993029820382467
46,413.0,0.5331704138155751,0.9993678763527712
47,413.0,0.5335940045617465,0.996566122466814
48,413.0,0.4814054523731943,0.9992983168284844
49,413.0,0.4814054523731943,0.9968109765299423
50,414.0,0.491082871728033,0.998962473330385
51,413.0,0.38742261322906485,0.9957406740559503
52,412.0,0.43624416205061367,0.9808072665145924
53,417.0,0.42923862278700986,0.9992166844974399
54,416.0,0.34956011730205283,0.9991264766109311
55,419.0,0.26743238840013034,0.9922778767136675
56,422.0,0.3756598240469208,0.9934800715262958
57,424.0,0.4138155751058977,0.9914789105172757
58,426.0,0.4239165852069078,0.9945949192045227
59,425.0,0.4501466275659824,0.995893206467704
60,425.0,0.44607363962202673,0.9988681377244375
61,425.0,0.33637449766482025,0.9999999999999999
