frame,center,eyes_ratio,MOA
1,117.0,0.373015873015873,0.6050832675335579
2,115.0,0.3738095238095238,0.9021342216356465
3,115.0,0.3904761904761905,0.8729434821372647
4,115.0,0.319047619047619,0.9119215051751065
5,115.0,0.45714285714285713,0.7682212795973759
6,114.0,0.3904761904761905,0.8729434821372647
7,113.0,0.3904761904761905,0.8320502943378437
8,113.0,0.3904761904761905,0.8630144693469346
9,112.0,0.3904761904761905,0.8320502943378437
10,111.0,0.3904761904761905,0.8877545314489294
11,111.0,0.3619047619047619,0.8510360127996741
12,112.0,0.37857142857142856,0.9021342216356465
13,110.0,0.8952380952380952,0.9363291775690445
14,109.0,0.6984126984126984,0.8630144693469346
15,109.0,1.0,0.8944271909999159
16,110.0,1.0,0.9383431168171099
17,104.0,0.35,0.95577900872195
18,104.0,0.28888888888888886,0.8944271909999159
19,103.0,0.4214285714285714,0.8320502943378437
20,101.0,0.4380952380952381,0.8630144693469346
21,100.0,0.5047619047619047,0.9216353751380653
22,100.0,0.4111111111111111,0.894427190999916
23,96.0,0.3333333333333333,0.9417419115948374
24,100.0,0.4825396825396825,0.9088295457203464
25,101.0,0.40555555555555556,0.8630144693469346
26,100.0,0.4444444444444444,0.929681500465451
27,100.0,0.373015873015873,0.8320502943378437
28,100.0,0.4666666666666667,0.9312427797057534
29,98.0,0.5206349206349206,0.9284766908852593
30,99.0,0.4444444444444444,0.8436614877321076
31,99.0,0.4666666666666667,0.8436614877321076
32,98.0,0.4666666666666667,0.8510360127996741
33,98.0,0.46111111111111114,0.8630144693469346
34,99.0,0.5222222222222223,0.894427190999916
35,98.0,0.5198412698412698,0.8630144693469346
36,98.0,0.4825396825396825,0.8877545314489294
37,99.0,0.40555555555555556,0.8877545314489294
38,99.0,0.4666666666666667,0.8510360127996741
39,98.0,0.4214285714285714,0.8510360127996741
40,98.0,0.38888888888888884,0.9761870601839526
41,97.0,0.4666666666666667,0.8729434821372647
42,98.0,0.38888888888888884,0.9312427797057534
43,98.0,0.4214285714285714,0.9088295457203464
44,97.0,0.5277777777777778,0.9383431168171101
45,98.0,0.5047619047619047,0.9486832980505138
46,100.0,0.4666666666666667,0.9486832980505138
47,95.0,0.42857142857142855,0.9191450300180578
48,97.0,0.4111111111111111,0.8729434821372647
49,99.0,0.4825396825396825,0.8510360127996741
50,97.0,0.38888888888888884,0.8320502943378437
51,97.0,0.3380952380952381,0.9417419115948374
52,98.0,0.4666666666666667,0.8
53,97.0,0.4666666666666667,0.9021342216356465
54,97.0,0.38888888888888884,0.9191450300180578
55,97.0,0.373015873015873,0.9021342216356465
56,98.0,0.4825396825396825,0.8729434821372647
57,97.0,0.45079365079365075,0.9021342216356465
58,98.0,0.4111111111111111,0.9486832980505138
59,98.0,0.542063492063492,0.9486832980505138
60,98.0,0.3333333333333333,0.9304083928170915
61,97.0,0.4111111111111111,0.9761870601839526
62,97.0,0.5277777777777778,0.9383431168171101
63,98.0,0.5277777777777778,0.9304083928170915
64,98.0,0.5714285714285714,0.8574929257125441
65,98.0,0.5436507936507937,0.9899494936611665
66,100.0,0.35,0.929681500465451
67,98.0,0.4825396825396825,0.9486832980505138
68,98.0,0.542063492063492,0.9304083928170915
69,98.0,0.4444444444444444,0.9284766908852594
70,99.0,0.4214285714285714,0.8510360127996741
71,96.0,0.3547619047619048,0.8320502943378437
