frame,head_amplitude,eyes_ratio,MOA
1,25.513582057861942,0.8088888888888889,0.9945390406442676
2,15.973519702785364,0.8227777777777778,0.9991413385403556
3,15.685124747026377,0.7860317460317461,0.9999717350442996
4,22.986651549525924,0.7561111111111112,0.9934492348869608
5,21.28767651090497,0.8768253968253967,0.999862669850044
6,17.0113956406188,0.9821428571428572,0.9999986780381824
7,32.871923789359634,0.8015873015873016,0.9018321195635776
8,0.0,0.8552380952380952,0.9999414779678976
9,17.897509449245295,0.873015873015873,0.9999156794129788
10,16.367469759033508,0.8644444444444443,0.9998824825769108
11,21.325585262516334,0.8711111111111112,0.999862669850044
12,20.36049422855923,0.7546031746031745,0.9997067896092624
13,31.879971734212283,0.8571428571428571,0.9998397831503716
14,42.28937147878874,0.9621428571428572,0.998890457751604
15,46.36697216898104,0.8038095238095238,0.997630328422983
16,47.29759308436615,0.4392857142857143,0.9970544855015816
17,46.7612922457134,0.3514285714285714,0.9916470495005248
18,44.68809253269804,0.5909523809523809,0.997336213052206
19,45.06907016149805,0.4257936507936508,0.999350901079372
20,43.411091849098135,0.8552380952380952,0.9967739848086868
21,43.50657926725402,0.7622222222222222,0.9999106905281095
22,42.19776300595824,0.530952380952381,0.9993819022941326
23,47.80935712960039,0.3434920634920635,0.9992467751496918
24,48.58954782182343,0.3434920634920635,0.99921668449744
25,44.49972390764363,0.6138888888888889,0.999912681973027
26,43.29906322043752,0.5727777777777778,0.9999321776308592
27,40.50064322260275,0.9621428571428572,0.9998052854172774
28,44.36212720134697,0.4738095238095238,0.9988681377244376
29,43.02888585499045,1.0,0.9998699525321244
30,42.939293428826645,0.5285714285714286,0.9922778767136676
31,45.146630616955264,0.4257936507936508,0.988210237283774
32,43.29032954872245,0.8552380952380952,0.993541589897701
33,45.6667517386867,0.406984126984127,1.0
34,45.93148864404808,0.4968253968253968,0.9999418380712062
35,46.95547097647358,0.4158730158730158,1.0
36,45.9907049771768,0.4492063492063491,1.0
37,43.5537057231462,0.6411111111111112,0.9994323735785592
38,47.68885977211711,0.4976190476190476,0.9994323735785592
39,40.57106054620024,0.873015873015873,0.9999717350442996
40,41.6636119165764,0.8194444444444444,0.9998397831503716
41,40.20070134922941,0.98,0.9994433631256802
42,46.16901724508835,0.4813492063492063,0.9999965006762443
43,47.37415931102762,0.5666666666666667,0.9977976297563832
44,45.308287923429205,0.5079365079365079,0.9998989394251564
45,50.69210066021992,0.3771428571428571,0.9993049785718908
46,49.21048868655102,0.5314285714285714,0.9998859278284477
47,47.91546767925142,0.3692063492063492,0.9998824024700824
48,46.76072392336981,0.396031746031746,0.9998514005489976
49,45.97515084371052,0.542063492063492,0.9999921473608804
50,46.40507692001122,0.530952380952381,0.9998571398977728
51,47.36706228735591,0.4534920634920635,0.99776093407197
52,47.56750690459323,0.4623809523809524,0.9988214299691852
53,42.44461259012149,0.5063492063492063,0.9998377150265196
54,34.12777918246591,0.8571428571428571,0.9994418128242728
55,42.52856326888616,0.6405555555555555,0.9991508330917332
56,39.30962437631757,0.8215873015873016,0.996642430321876
57,42.55419605662892,0.8552380952380952,0.9999134461416996
58,38.31491328032554,0.9242857142857144,0.9974975598682349
59,40.47069730779158,0.6028571428571429,0.9975467611004156
60,43.44829467506804,0.5413492063492064,0.9920305651991516
61,42.939293428826645,0.5285714285714286,0.9922778767136676
62,45.146630616955264,0.4257936507936508,0.988210237283774
63,43.29032954872245,0.8552380952380952,0.993541589897701
64,45.6667517386867,0.406984126984127,1.0
65,45.93148864404808,0.4968253968253968,0.9999418380712062
66,46.95547097647358,0.4158730158730158,1.0
67,45.9907049771768,0.4492063492063491,1.0
68,43.5537057231462,0.6411111111111112,0.9994323735785592
69,47.68885977211711,0.4976190476190476,0.9994323735785592
70,42.939293428826645,0.5285714285714286,0.9922778767136676
