frame,center,eyes_ratio,MOA
1,286.0,0.22671568627450978,0.9848327224414309
2,282.0,0.3112745098039216,0.9914324165105073
3,281.0,0.4223856209150327,0.9896849190571402
4,281.0,0.4908088235294118,0.9863640548394463
5,279.0,0.4908088235294118,0.9906211292434748
6,278.0,0.4638480392156863,0.9783686521360111
7,277.0,0.3848039215686274,0.9854601157443481
8,277.0,0.2181372549019608,0.9853238639821886
9,275.0,0.37030228758169936,0.984271206993884
10,274.0,0.39052287581699346,0.9854601157443481
11,260.0,0.6666666666666667,0.9896849190571402
12,263.0,1.0,0.9976917425221389
13,261.0,0.6952614379084967,0.9973763862350912
14,261.0,0.599468954248366,0.9994503445486836
15,272.0,0.3434436274509804,0.9790193727748094
16,258.0,0.696078431372549,0.994309153919809
17,257.0,0.5506535947712419,0.9976746212258228
18,272.0,0.5931372549019608,0.9574948588806745
19,274.0,0.24244281045751637,0.9913233078017156
20,261.0,0.6669730392156863,0.9950371902099892
21,259.0,0.5530024509803921,0.9979721564779722
22,258.0,0.6952614379084967,0.9953134695833896
23,259.0,0.6963848039215685,0.9982351479665229
24,273.0,0.2155841503267974,0.9755030533220982
25,263.0,0.8249591503267975,0.9977306584652562
26,260.0,0.8647875816993464,0.9873959894825003
27,261.0,0.6973039215686274,0.997458699830735
28,267.0,0.36958741830065356,0.9784936303273941
29,267.0,0.428921568627451,0.9797075096652604
30,268.0,0.41503267973856206,0.9892495993773688
31,269.0,0.4223856209150327,0.993501188466205
32,268.0,0.41503267973856206,0.9898518163271063
33,269.0,0.4084967320261438,0.9928936380326545
34,269.0,0.6985294117647058,0.9840814187122693
35,271.0,0.4133986928104575,0.9995428586541669
36,271.0,0.4297385620915033,0.9959585453522837
37,269.0,0.4632352941176471,0.9996170026076727
38,269.0,0.7136437908496732,0.9979527284501055
39,262.0,0.6584967320261439,0.9981260353344197
40,256.0,0.7872753267973855,0.9995692452873589
41,272.0,0.18259803921568626,0.9995428586541669
42,273.0,0.2042483660130719,0.9825750242013552
43,273.0,0.18259803921568626,0.9931034482758618
44,260.0,0.7886029411764706,0.9960377053144617
45,272.0,0.20792483660130717,0.996346649041751
46,273.0,0.2042483660130719,0.9996170026076727
47,273.0,0.15073529411764708,0.9962625831358349
48,265.0,0.8667279411764706,0.9995120760870788
49,269.0,0.7421364379084967,0.9994801143396995
50,266.0,0.815359477124183,0.9981684966311907
51,267.0,0.7971813725490196,0.9924597392985122
52,270.0,0.6750408496732025,0.9892495993773688
53,264.0,0.7941176470588235,0.9977851578566089
54,264.0,0.8363970588235294,0.9999933239151083
55,270.0,0.5616830065359477,0.9973063527759334
56,274.0,0.4898897058823529,0.993150604322876
57,274.0,0.44076797385620914,0.9981684966311907
58,271.0,0.7527573529411764,0.9946666587034162
59,273.0,0.4411764705882353,0.9996170026076727
60,273.0,0.46691176470588236,0.9982713915298183
61,274.0,0.45588235294117646,0.9957919181208315
