frame,center,eyes_ratio,MOA
1,115.0,0.5291666666666667,1.0
2,115.0,0.45,0.9846232660466404
3,115.0,0.325,1.0
4,114.0,0.6821428571428572,0.9945054529214061
5,115.0,0.4666666666666667,0.9982331517348172
6,112.0,0.6264880952380952,0.9934800715262958
7,111.0,0.5595238095238095,0.9972269926097789
8,111.0,0.5386904761904762,1.0000000000000002
9,112.0,0.4175595238095238,0.9998000599800071
10,113.0,0.4175595238095238,1.0000000000000002
11,112.0,0.40089285714285716,0.9958932064677041
12,110.0,0.8369047619047618,1.0000000000000002
13,111.0,1.0,1.0000000000000002
14,111.0,0.9375,0.9960377053144619
15,111.0,0.9666666666666667,0.9999999999999998
16,111.0,0.7071428571428571,0.9954954725939523
17,111.0,0.4666666666666667,0.9954954725939523
18,112.0,0.35,1.0
19,112.0,0.4845238095238095,0.9954954725939523
20,112.0,0.5011904761904762,0.9990561583550595
21,111.0,0.4845238095238095,1.0000000000000002
22,111.0,0.4845238095238095,0.9954954725939523
23,111.0,0.4666666666666667,0.9999999999999998
24,111.0,0.3366071428571429,0.9982743731749958
25,112.0,0.3,0.9963980072059785
26,113.0,0.425,0.9963980072059785
27,112.0,0.3625,0.9960532893488778
28,118.0,0.6934523809523809,0.9828721869343218
29,113.0,0.4303571428571429,0.9999999999999999
30,116.0,0.6934523809523809,0.9899494936611665
31,113.0,0.2505952380952381,0.9999999999999999
32,118.0,0.6041666666666667,0.9899494936611665
33,117.0,0.8035714285714286,0.9925434552766406
34,117.0,0.6264880952380952,0.9828721869343218
35,117.0,0.7,0.9899494936611665
36,112.0,0.5011904761904762,0.9954954725939523
37,113.0,0.5011904761904762,0.9954954725939523
38,113.0,0.5681547619047619,0.9856222548132666
39,117.0,0.5833333333333333,0.9828721869343218
40,113.0,0.4845238095238095,0.9954954725939523
41,112.0,0.5011904761904762,0.9963980072059785
42,117.0,0.5291666666666667,0.9828721869343218
43,118.0,0.5291666666666667,0.9954954725939523
44,117.0,0.4666666666666667,0.9954954725939523
45,113.0,0.4303571428571429,0.9945054529214061
46,113.0,0.5011904761904762,0.9960532893488778
47,112.0,0.3508928571428571,0.9954954725939523
48,112.0,0.3241071428571428,0.9982743731749958
49,112.0,0.35,0.9999999999999998
50,114.0,0.4041666666666667,0.9958932064677041
51,112.0,0.4845238095238095,0.9954954725939523
52,112.0,0.5011904761904762,0.9948934062566149
53,111.0,0.4175595238095238,1.0
54,111.0,0.5595238095238095,0.9954954725939523
55,113.0,0.3375,1.0
56,111.0,0.4607142857142857,0.9838699100999074
57,111.0,0.4666666666666667,0.9945054529214061
58,112.0,0.4175595238095238,0.9960973129748617
59,113.0,0.4,1.0
60,113.0,0.4666666666666667,0.9981002300559686
61,114.0,0.4666666666666667,0.9997296931968458
62,113.0,0.4,0.9960973129748617
63,114.0,0.3375,0.9960973129748617
64,115.0,0.45,0.9948934062566149
65,115.0,0.37410714285714286,0.9978801059658184
66,118.0,0.3875,0.9954954725939523
67,117.0,0.3375,0.9934800715262958
68,117.0,0.2875,0.9954954725939523
69,117.0,0.46785714285714286,0.9805806756909201
70,116.0,0.4,0.9863939238321437
71,117.0,0.4041666666666667,1.0000000000000002
72,116.0,0.3875,0.9958932064677039
73,117.0,0.45,0.9938837346736188
74,116.0,0.45,0.9958932064677039
75,117.0,0.3241071428571428,0.9934800715262958
76,116.0,0.43214285714285716,0.9943091539198091
77,118.0,0.3375,0.9934800715262958
