file_index,center_std,eye_count_radio,MOA_count_radio,level_label
200,5.499925787996543,0.014285714285714285,0.014285714285714285,1
201,6.13822084174566,0.11428571428571428,0.0,1
202,6.526304701837366,0.04285714285714286,0.0,1
203,4.251674340054462,0.1,0.0,1
204,7.743608292505188,0.11428571428571428,0.0,1
205,8.325324042231825,0.08571428571428572,0.0,1
206,2.750324656160744,0.014285714285714285,0.0,1
207,1.7899948694488097,0.12857142857142856,0.0,1
208,12.064156727721187,0.0,0.0,1
209,2.147661281392351,0.0,0.04285714285714286,1
210,2.157332063603807,0.0,0.0,1
211,7.329963666140425,0.0,0.2,1
212,10.502681873246102,0.0,0.18571428571428572,1
213,3.1186077479725283,0.014285714285714285,0.0,1
214,12.555745087165382,0.0,0.0,1
215,3.937807325227106,0.0,0.0,1
216,8.809144135962544,0.0,0.0,1
217,5.305753519356442,0.0,0.0,1
218,10.415608381615723,0.02857142857142857,0.0,1
219,5.953921705352647,0.0,0.0,1
220,15.621080732948862,0.014285714285714285,0.0,1
221,7.105172016760403,0.0,0.0,1
222,9.883154086316654,0.014285714285714285,0.0,1
223,3.6276714294434105,0.0,0.0,1
224,4.251386328515172,0.0,0.0,1
225,4.893060475441372,0.14285714285714285,0.0,1
226,4.029609795258198,0.0,0.0,1
227,5.674864018868915,0.0,0.0,1
228,4.098506447724685,0.05714285714285714,0.0,1
229,8.31516931976292,0.0,0.0,1
230,4.716904034795428,0.014285714285714285,0.0,1
231,12.93938774061744,0.0,0.0,1
232,5.8180577445026564,0.1,0.0,1
233,9.831644037992625,0.014285714285714285,0.0,1
234,22.183446669137076,0.02857142857142857,0.0,1
235,5.810072183330445,0.02857142857142857,0.0,1
236,7.5511993911495905,0.0,0.0,1
237,3.1454534730338026,0.0,0.0,1
238,3.055306524586964,0.04285714285714286,0.0,1
239,7.819455067395707,0.0,0.0,1
240,4.549859831884486,0.0,0.0,1
241,4.2886656504354,0.05714285714285714,0.0,1
242,7.668767828015137,0.12857142857142856,0.0,1
243,10.135852712233028,0.0,0.0,1
244,4.662573520785994,0.0,0.0,1
245,2.749730970142946,0.0,0.0,1
246,8.60464990571958,0.0,0.0,1
247,3.4379633268455176,0.0,0.0,1
248,3.241188998261129,0.4857142857142857,0.0,1
249,1.8859848290774246,0.0,0.0,1
250,4.85296038411565,0.0,0.0,1
251,2.7569948146783423,0.0,0.0,1
252,1.5169787374238042,0.0,0.0,1
253,1.487979043082617,0.0,0.0,1
254,3.186354836307021,0.0,0.0,1
255,4.584557041340649,0.0,0.0,1
256,1.5333703041978866,0.0,0.0,1
257,3.3312374363204516,0.05714285714285714,0.02857142857142857,1
258,3.361274053882861,0.02857142857142857,0.0,1
259,5.578383936852928,0.0,0.22857142857142856,1
260,10.654892523806966,0.0,0.1,1
261,3.650999304076535,0.05714285714285714,0.0,1
262,8.686007983756262,0.0,0.0,1
263,11.177829733495694,0.0,0.0,1
264,2.8935184429327285,0.0,0.0,1
265,2.2771715359369913,0.0,0.0,1
266,1.4211234417652445,0.0,0.0,1
267,1.9815990244944994,0.0,0.0,1
268,15.475088605463258,0.0,0.05714285714285714,1
269,2.5883963990021597,0.0,0.0,1
270,6.473509599175106,0.0,0.0,1
271,7.797383129837175,0.04285714285714286,0.0,1
272,19.44692410492871,0.02857142857142857,0.0,1
273,11.710800875382398,0.014285714285714285,0.0,1
274,4.882622246293481,0.0,0.0,1
275,9.261958623909976,0.11428571428571428,0.0,1
276,2.3769299355192084,0.0,0.014285714285714285,1
277,6.544666000738654,0.0,0.0,1
278,9.927738916792684,0.04285714285714286,0.0,1
279,3.4171237457659553,0.0,0.0,1
280,15.056932771643629,0.0,0.21428571428571427,1
281,2.0701966780270626,0.0,0.0,1
282,1.5296391464549235,0.0,0.0,1
283,4.4685750822053025,0.0,0.014285714285714285,1
284,3.0953882747449586,0.0,0.0,1
285,3.221230592586046,0.0,0.0,1
286,4.712120714991611,0.02857142857142857,0.0,1
287,1.2710272239734413,0.0,0.0,1
288,20.32027237484171,0.014285714285714285,0.0,1
289,3.071395348657529,0.0,0.0,2
290,5.019878850477309,0.0,0.0,2
291,4.251794339104471,0.0,0.0,2
292,5.201353826904401,0.0,0.18571428571428572,2
293,3.110745038391535,0.0,0.05714285714285714,2
294,14.482896316492974,0.07142857142857142,0.0,2
295,21.30639455608555,0.11428571428571428,0.0,2
296,4.4296081735779484,0.0,0.0,2
297,4.944095633445318,0.22857142857142856,0.0,2
298,2.3885782638316417,0.0,0.0,2
299,3.6237313050816233,0.0,0.0,2
300,3.0,0.0,0.1,2
301,4.241582300057758,0.014285714285714285,0.0,2
302,2.1841731261275883,0.0,0.0,2
303,10.986345885614895,0.02857142857142857,0.0,2
304,2.247220505424423,0.0,0.0,2
305,1.9441697246812963,0.0,0.02857142857142857,2
306,2.0213149892370277,0.0,0.0,2
307,1.9357538214201868,0.0,0.0,2
308,5.7933107097403145,0.0,0.0,2
309,2.22733482174622,0.0,0.0,2
310,25.88197702444459,0.0,0.0,2
311,18.503220899980345,0.0,0.0,2
312,5.201746174632719,0.014285714285714285,0.0,2
313,3.5692564823412027,0.0,0.0,2
314,4.159302335532649,0.0,0.04285714285714286,2
315,3.0492889770085956,0.0,0.04285714285714286,2
316,2.4689500371036845,0.0,0.0,2
317,13.44352510865133,0.07142857142857142,0.0,2
318,4.498162890309232,0.02857142857142857,0.0,2
319,3.6044473662860623,0.0,0.0,2
320,1.2860317068487883,0.0,0.0,2
321,3.0595784690318477,0.0,0.0,2
322,7.948623292426053,0.04285714285714286,0.0,2
323,2.051430561081407,0.0,0.0,2
324,2.819791568502168,0.0,0.04285714285714286,2
325,1.9973962643238061,0.014285714285714285,0.0,2
326,2.177622744261855,0.05714285714285714,0.0,2
327,1.6831093674675874,0.0,0.9571428571428572,2
328,4.585335987956497,0.0,0.014285714285714285,2
329,7.129258483924694,0.0,0.0,2
330,1.4574929551410236,0.0,0.0,2
331,2.713684143862926,0.0,0.0,2
332,1.9401767224368285,0.0,0.0,2
333,1.6353243452861925,0.0,0.0,2
334,2.4067931072745927,0.0,0.18571428571428572,2
335,4.308534482600216,0.07142857142857142,0.0,2
336,1.8816514674343812,0.0,0.22857142857142856,2
337,1.5672672173602833,0.0,0.014285714285714285,2
338,4.713766205141563,0.0,0.0,2
339,1.6465796336029173,0.0,0.0,2
340,6.963769211616153,0.0,0.0,2
341,2.2864284598562925,0.0,0.0,2
342,3.4702525932883463,0.014285714285714285,0.0,2
343,2.574165210434685,0.0,0.0,2
344,9.145713839425168,0.12857142857142856,0.0,2
345,4.670117771534247,0.0,0.0,2
346,3.9682669841056386,0.0,0.0,2
347,1.615044069658403,0.0,0.0,2
348,1.8863635245993218,0.0,0.014285714285714285,2
349,2.584253731145372,0.0,0.0,2
350,3.348956584382908,0.014285714285714285,0.0,2
351,2.922676994867297,0.0,0.0,2
352,6.287597120603418,0.0,0.0,2
353,3.4935509097741337,0.0,0.0,2
354,2.1508897067521255,0.0,0.014285714285714285,2
355,8.759135173040306,0.0,0.0,2
356,3.1154977982037226,0.0,0.0,2
357,3.7511630849372466,0.0,0.02857142857142857,2
358,2.2587697572631287,0.0,0.0,2
359,3.353980273267776,0.0,0.0,2
360,2.1160706751053513,0.0,0.014285714285714285,2
361,2.6455970353531524,0.0,0.0,2
362,10.046107988384643,0.0,0.04285714285714286,2
363,4.079340683022597,0.0,0.0,2
364,5.367019467002488,0.0,0.0,2
365,4.3994665724891,0.14285714285714285,0.0,2
366,1.3989062783153858,0.0,0.8571428571428571,2
367,5.715874779051402,0.04285714285714286,0.21428571428571427,2
368,8.214832279952835,0.05714285714285714,0.14285714285714285,2
369,6.0201871284225446,0.0,0.0,2
370,16.52765771026721,0.0,0.0,2
371,2.5508701996593643,0.0,0.0,2
372,2.4430242215210995,0.0,0.0,2
373,6.45184675349719,0.0,0.2714285714285714,2
374,1.734699879941596,0.0,0.0,2
375,4.1019905571091035,0.0,0.2,2
376,2.666649659809714,0.0,0.0,2
377,1.9219993841448186,0.0,0.014285714285714285,2
378,2.1080990566510533,0.0,0.0,2
379,2.1449989296415195,0.0,0.1,2
380,8.141553780402342,0.0,0.0,2
381,3.3855635891719023,0.0,0.0,2
382,3.5049818771548127,0.0,0.0,2
383,3.9057519070191433,0.0,0.0,2
384,8.571297618047273,0.0,0.0,2
385,4.770423332945431,0.0,0.0,2
386,1.9836577222856955,0.0,0.0,2
387,3.447714415939573,0.0,0.0,2
388,1.1208597283390305,0.0,0.0,2
389,3.3674613462321066,0.0,0.0,2
390,4.4540511255004045,0.0,0.0,2
391,9.381658179878524,0.0,0.0,2
392,15.204732077580992,0.0,0.0,2
393,3.9746389901525423,0.0,0.0,2
394,2.0002550857736288,0.0,0.0,2
395,4.257262702052308,0.0,0.04285714285714286,2
396,2.4826335588956945,0.0,0.07142857142857142,2
397,2.0485933451706684,0.0,0.2857142857142857,2
398,33.665994470288105,0.0,0.0,2
399,5.202060031509495,0.0,0.0,2
400,3.5508262907299155,0.0,0.12857142857142856,2
401,4.600998117090398,0.02857142857142857,0.11428571428571428,2
402,5.221716818309113,0.0,0.0,2
403,3.5772523944890375,0.0,0.0,2
404,2.3817332052991342,0.0,0.02857142857142857,2
405,1.5165078035959285,0.0,0.0,2
406,2.078264582162095,0.0,0.0,2
407,1.4835836370637367,0.0,0.014285714285714285,2
408,4.3611457023051505,0.0,0.0,2
409,1.6960939519606666,0.0,0.0,2
410,5.878376146730404,0.0,0.0,2
411,5.017215261436551,0.0,0.0,2
412,5.780491469819246,0.0,0.0,2
413,11.935891680309505,0.0,0.0,2
414,9.23948934007211,0.0,0.0,2
415,24.689702885442518,0.0,0.0,2
416,3.8066536807145934,0.0,0.0,2
417,5.007769473731875,0.0,0.0,2
418,2.483578721382941,0.0,0.05714285714285714,2
419,3.4099494280767293,0.0,0.17142857142857143,2
420,3.9078414105226837,0.0,0.18571428571428572,2
