frame,center
1,207.0
2,206.0
3,200.0
4,206.0
5,207.0
6,208.0
7,205.0
8,205.0
9,204.0
10,204.0
11,205.0
12,201.0
13,203.0
14,201.0
15,200.0
16,195.0
17,196.0
18,196.0
19,199.0
20,198.0
21,203.0
22,207.0
23,205.0
24,205.0
25,206.0
26,204.0
27,204.0
28,206.0
29,205.0
30,206.0
31,205.0
32,205.0
33,206.0
34,205.0
35,204.0
36,206.0
37,192.0
38,191.0
39,192.0
40,195.0
41,203.0
42,204.0
43,202.0
44,199.0
45,198.0
46,200.0
47,204.0
48,205.0
49,206.0
50,204.0
51,202.0
52,198.0
53,195.0
54,192.0
55,196.0
56,196.0
57,195.0
58,203.0
59,201.0
60,203.0
61,206.0
62,206.0
63,206.0
