frame,center
1,144.0
2,146.0
3,146.0
4,146.0
5,145.0
6,144.0
7,145.0
8,146.0
9,145.0
10,141.0
11,140.0
12,140.0
13,141.0
14,141.0
15,141.0
16,140.0
17,140.0
18,141.0
19,141.0
20,140.0
21,139.0
22,140.0
23,141.0
24,140.0
25,141.0
26,143.0
27,145.0
28,147.0
29,147.0
30,148.0
31,148.0
32,150.0
33,149.0
34,145.0
35,143.0
36,142.0
37,142.0
38,141.0
39,138.0
40,138.0
41,137.0
42,137.0
43,136.0
44,137.0
45,136.0
46,137.0
47,138.0
48,139.0
49,143.0
50,150.0
51,155.0
52,152.0
53,156.0
54,156.0
55,152.0
56,155.0
57,156.0
58,155.0
59,150.0
60,152.0
61,151.0
62,148.0
63,142.0
64,141.0
65,143.0
66,143.0
67,140.0
68,140.0
69,140.0
70,141.0
71,139.0
72,138.0
73,137.0
74,136.0
