frame,center
1,142.0
2,141.0
3,143.0
4,143.0
5,143.0
6,143.0
7,142.0
8,140.0
9,142.0
10,141.0
11,142.0
12,143.0
13,140.0
14,140.0
15,140.0
16,140.0
17,140.0
18,139.0
19,139.0
20,137.0
21,136.0
22,135.0
23,133.0
24,130.0
25,129.0
26,127.0
27,126.0
28,124.0
29,123.0
30,123.0
31,126.0
32,134.0
33,138.0
34,138.0
35,137.0
36,139.0
37,139.0
38,138.0
39,138.0
40,138.0
41,136.0
42,137.0
43,139.0
44,140.0
45,138.0
46,138.0
47,139.0
48,139.0
49,139.0
50,139.0
51,139.0
52,137.0
53,137.0
54,136.0
55,138.0
56,137.0
57,136.0
58,136.0
59,133.0
60,129.0
61,129.0
62,129.0
63,125.0
64,125.0
65,130.0
66,132.0
67,133.0
68,136.0
69,137.0
70,138.0
71,139.0
72,137.0
73,136.0
74,138.0
75,138.0
76,139.0
